Date,Year,Region,Manufacturer,Powertrain,Sales
2022-01-15,2022,Europe,Volkswagen,BEV,338
2022-01-15,2022,North America,Hyundai,BEV,351
2022-01-16,2022,North America,General Motors,BEV,176
2022-01-16,2022,Europe,Ford,BEV,147
2022-01-17,2022,China,Hyundai,PHEV,228
2022-01-19,2022,China,Tesla,BEV,81
2022-01-19,2022,China,Volkswagen,BEV,187
2022-01-19,2022,North America,Volkswagen,BEV,514
2022-01-19,2022,Rest of World,NIO,BEV,49
2022-01-20,2022,Europe,General Motors,BEV,588
2022-01-21,2022,China,BYD,PHEV,1029
2022-01-22,2022,China,Others,PHEV,65
2022-01-22,2022,China,BYD,BEV,1029
2022-01-23,2022,China,Tesla,PHEV,400
2022-01-23,2022,Europe,BYD,BEV,204
2022-01-24,2022,North America,NIO,BEV,171
2022-01-24,2022,China,BYD,BEV,809
2022-01-25,2022,China,Hyundai,PHEV,204
2022-01-25,2022,Europe,General Motors,BEV,176
2022-01-25,2022,Europe,NIO,PHEV,343
2022-01-25,2022,North America,BYD,BEV,261
2022-01-25,2022,North America,BYD,BEV,269
2022-01-26,2022,China,Others,BEV,384
2022-01-26,2022,North America,BYD,BEV,384
2022-01-27,2022,China,Hyundai,BEV,57
2022-01-27,2022,Europe,Tesla,BEV,183
2022-01-27,2022,Europe,Rivian,BEV,65
2022-01-28,2022,Europe,General Motors,PHEV,191
2022-01-28,2022,North America,Volkswagen,BEV,191
2022-01-28,2022,China,Others,BEV,326
2022-01-29,2022,Europe,Volkswagen,BEV,603
2022-01-29,2022,Europe,Others,BEV,106
2022-01-29,2022,North America,Rivian,BEV,478
2022-01-31,2022,Europe,Ford,BEV,588
2022-01-31,2022,China,Rivian,BEV,228
2022-01-31,2022,Europe,Volkswagen,PHEV,117
2022-01-31,2022,Europe,NIO,PHEV,171
2022-01-31,2022,North America,BYD,BEV,81
2022-01-31,2022,North America,BYD,BEV,277
2022-02-01,2022,Europe,NIO,BEV,196
2022-02-01,2022,North America,Rivian,PHEV,208
2022-02-02,2022,North America,Rivian,PHEV,539
2022-02-02,2022,Europe,Rivian,BEV,187
2022-02-03,2022,North America,BYD,BEV,326
2022-02-03,2022,Europe,Hyundai,BEV,122
2022-02-04,2022,China,BYD,BEV,1201
2022-02-04,2022,China,Hyundai,BEV,302
2022-02-04,2022,Europe,General Motors,PHEV,647
2022-02-04,2022,China,BYD,BEV,465
2022-02-06,2022,Europe,Rivian,BEV,196
2022-02-06,2022,Rest of World,General Motors,BEV,65
2022-02-06,2022,China,Tesla,BEV,392
2022-02-06,2022,China,Rivian,BEV,400
2022-02-06,2022,China,NIO,PHEV,490
2022-02-07,2022,China,Tesla,PHEV,49
2022-02-08,2022,North America,Rivian,BEV,318
2022-02-08,2022,Europe,Ford,BEV,529
2022-02-09,2022,Europe,BYD,BEV,236
2022-02-09,2022,North America,General Motors,PHEV,691
2022-02-10,2022,Europe,Hyundai,BEV,392
2022-02-10,2022,China,Ford,BEV,302
2022-02-10,2022,China,Others,BEV,179
2022-02-10,2022,China,Others,BEV,253
2022-02-11,2022,China,NIO,BEV,318
2022-02-11,2022,China,General Motors,BEV,277
2022-02-12,2022,North America,BYD,BEV,73
2022-02-13,2022,Europe,Hyundai,BEV,277
2022-02-13,2022,China,Volkswagen,BEV,49
2022-02-13,2022,Europe,BYD,BEV,196
2022-02-14,2022,North America,NIO,BEV,98
2022-02-14,2022,China,Ford,BEV,318
2022-02-14,2022,China,Tesla,BEV,220
2022-02-14,2022,China,NIO,BEV,502
2022-02-14,2022,Europe,Rivian,BEV,392
2022-02-14,2022,China,Hyundai,BEV,335
2022-02-15,2022,Europe,NIO,BEV,163
2022-02-16,2022,Europe,Hyundai,BEV,187
2022-02-17,2022,North America,Hyundai,BEV,253
2022-02-17,2022,China,BYD,BEV,1152
2022-02-17,2022,North America,Ford,BEV,294
2022-02-17,2022,Rest of World,Others,BEV,302
2022-02-18,2022,North America,Tesla,PHEV,1001
2022-02-18,2022,North America,NIO,BEV,277
2022-02-19,2022,North America,Hyundai,BEV,228
2022-02-19,2022,China,NIO,BEV,306
2022-02-19,2022,China,NIO,BEV,441
2022-02-19,2022,North America,BYD,BEV,204
2022-02-19,2022,Europe,General Motors,BEV,558
2022-02-19,2022,China,BYD,BEV,1201
2022-02-20,2022,North America,Others,BEV,261
2022-02-20,2022,China,Hyundai,PHEV,171
2022-02-20,2022,Europe,Ford,BEV,308
2022-02-20,2022,North America,Rivian,PHEV,257
2022-02-21,2022,Europe,NIO,BEV,130
2022-02-21,2022,China,Tesla,BEV,375
2022-02-21,2022,Europe,Tesla,BEV,633
2022-02-21,2022,Europe,General Motors,BEV,294
2022-02-21,2022,China,BYD,BEV,784
2022-02-23,2022,China,Ford,BEV,384
2022-02-23,2022,China,Tesla,BEV,335
2022-02-24,2022,Europe,BYD,PHEV,114
2022-02-24,2022,China,Hyundai,BEV,326
2022-02-25,2022,Europe,NIO,BEV,204
2022-02-25,2022,Europe,General Motors,BEV,632
2022-02-25,2022,China,Others,BEV,318
2022-02-26,2022,China,General Motors,BEV,49
2022-02-26,2022,China,Others,BEV,98
2022-02-26,2022,Europe,Ford,BEV,161
2022-02-26,2022,Europe,Others,PHEV,343
2022-02-27,2022,Europe,Hyundai,BEV,138
2022-02-28,2022,Europe,Volkswagen,BEV,191
2022-03-01,2022,North America,Others,BEV,130
2022-03-01,2022,Europe,NIO,BEV,351
2022-03-01,2022,China,Volkswagen,BEV,318
2022-03-02,2022,North America,NIO,BEV,302
2022-03-02,2022,Europe,General Motors,BEV,279
2022-03-02,2022,North America,Tesla,BEV,245
2022-03-03,2022,China,General Motors,BEV,106
2022-03-03,2022,North America,Volkswagen,BEV,588
2022-03-03,2022,Europe,Tesla,BEV,224
2022-03-04,2022,China,NIO,BEV,478
2022-03-05,2022,Europe,NIO,BEV,359
2022-03-05,2022,Europe,NIO,BEV,326
2022-03-06,2022,China,Tesla,PHEV,114
2022-03-06,2022,North America,Hyundai,PHEV,196
2022-03-06,2022,Europe,NIO,BEV,245
2022-03-07,2022,North America,Hyundai,PHEV,147
2022-03-07,2022,China,General Motors,PHEV,49
2022-03-08,2022,China,NIO,PHEV,147
2022-03-09,2022,North America,Ford,PHEV,308
2022-03-09,2022,Europe,General Motors,BEV,73
2022-03-10,2022,Europe,NIO,BEV,269
2022-03-10,2022,China,NIO,PHEV,380
2022-03-10,2022,China,Hyundai,BEV,245
2022-03-11,2022,Europe,BYD,PHEV,351
2022-03-11,2022,Rest of World,Tesla,BEV,187
2022-03-11,2022,North America,Volkswagen,BEV,706
2022-03-13,2022,Europe,BYD,BEV,245
2022-03-13,2022,North America,Tesla,BEV,1001
2022-03-14,2022,North America,NIO,BEV,155
2022-03-14,2022,Europe,BYD,BEV,73
2022-03-15,2022,Europe,Ford,BEV,676
2022-03-15,2022,North America,Tesla,BEV,490
2022-03-15,2022,North America,General Motors,BEV,691
2022-03-15,2022,China,General Motors,BEV,171
2022-03-16,2022,China,Rivian,BEV,253
2022-03-17,2022,China,NIO,BEV,404
2022-03-17,2022,Europe,Rivian,BEV,253
2022-03-18,2022,Europe,Rivian,BEV,302
2022-03-19,2022,Europe,BYD,BEV,294
2022-03-20,2022,North America,Volkswagen,PHEV,176
2022-03-20,2022,Europe,BYD,BEV,343
2022-03-20,2022,Europe,Rivian,PHEV,171
2022-03-20,2022,Europe,NIO,PHEV,384
2022-03-20,2022,China,NIO,BEV,269
2022-03-21,2022,Rest of World,BYD,BEV,269
2022-03-21,2022,China,Hyundai,BEV,269
2022-03-21,2022,China,General Motors,BEV,114
2022-03-21,2022,North America,General Motors,BEV,294
2022-03-21,2022,Europe,Volkswagen,BEV,323
2022-03-22,2022,Rest of World,Rivian,BEV,392
2022-03-22,2022,China,BYD,BEV,147
2022-03-22,2022,Europe,Tesla,BEV,858
2022-03-24,2022,Europe,Rivian,BEV,65
2022-03-24,2022,Europe,Volkswagen,BEV,102
2022-03-25,2022,China,Volkswagen,BEV,245
2022-03-25,2022,China,Tesla,PHEV,147
2022-03-25,2022,Europe,Ford,BEV,676
2022-03-25,2022,Europe,Rivian,BEV,187
2022-03-26,2022,Europe,Hyundai,BEV,98
2022-03-26,2022,China,BYD,BEV,1201
2022-03-27,2022,Europe,General Motors,BEV,73
2022-03-27,2022,China,Others,PHEV,228
2022-03-27,2022,North America,Ford,BEV,338
2022-03-28,2022,China,Rivian,BEV,122
2022-03-28,2022,Europe,Tesla,BEV,817
2022-03-29,2022,Europe,General Motors,BEV,426
2022-03-30,2022,Europe,NIO,BEV,57
2022-03-30,2022,Rest of World,Rivian,BEV,49
2022-03-30,2022,China,Tesla,BEV,147
2022-03-30,2022,Rest of World,Tesla,BEV,392
2022-03-30,2022,Europe,General Motors,BEV,456
2022-03-30,2022,Europe,General Motors,BEV,588
2022-03-31,2022,Europe,NIO,PHEV,204
2022-04-01,2022,China,NIO,BEV,196
2022-04-02,2022,China,Tesla,BEV,245
2022-04-03,2022,North America,Others,PHEV,375
2022-04-03,2022,China,Hyundai,BEV,98
2022-04-03,2022,Europe,Hyundai,BEV,220
2022-04-05,2022,China,Volkswagen,BEV,220
2022-04-06,2022,China,Tesla,BEV,163
2022-04-06,2022,China,Others,BEV,40
2022-04-06,2022,China,Tesla,PHEV,179
2022-04-06,2022,China,BYD,BEV,343
2022-04-06,2022,Rest of World,General Motors,PHEV,220
2022-04-07,2022,China,BYD,PHEV,1127
2022-04-07,2022,China,Others,BEV,236
2022-04-08,2022,Europe,Tesla,PHEV,224
2022-04-08,2022,Europe,Volkswagen,BEV,73
2022-04-08,2022,North America,Tesla,PHEV,204
2022-04-09,2022,North America,NIO,BEV,392
2022-04-09,2022,Europe,General Motors,BEV,176
2022-04-09,2022,Europe,Ford,BEV,176
2022-04-10,2022,Europe,NIO,BEV,138
2022-04-11,2022,China,Hyundai,BEV,359
2022-04-11,2022,Europe,Ford,PHEV,470
2022-04-11,2022,China,General Motors,BEV,302
2022-04-11,2022,Europe,Tesla,BEV,592
2022-04-11,2022,China,BYD,PHEV,833
2022-04-11,2022,Europe,Others,PHEV,89
2022-04-12,2022,Europe,Volkswagen,PHEV,220
2022-04-12,2022,North America,Tesla,BEV,388
2022-04-12,2022,North America,Hyundai,BEV,261
2022-04-13,2022,China,General Motors,BEV,155
2022-04-13,2022,China,Hyundai,BEV,187
2022-04-13,2022,China,NIO,BEV,232
2022-04-13,2022,North America,Volkswagen,BEV,205
2022-04-14,2022,Europe,BYD,BEV,40
2022-04-14,2022,Europe,Tesla,BEV,224
2022-04-14,2022,Europe,Hyundai,BEV,236
2022-04-14,2022,North America,Ford,BEV,382
2022-04-14,2022,Europe,Others,BEV,261
2022-04-14,2022,China,BYD,PHEV,196
2022-04-15,2022,China,Ford,BEV,49
2022-04-15,2022,Europe,General Motors,BEV,132
2022-04-15,2022,China,Volkswagen,BEV,269
2022-04-16,2022,North America,General Motors,BEV,617
2022-04-16,2022,North America,Volkswagen,BEV,514
2022-04-19,2022,North America,Others,BEV,302
2022-04-19,2022,Europe,Rivian,BEV,310
2022-04-19,2022,Europe,Rivian,BEV,400
2022-04-19,2022,Europe,General Motors,PHEV,220
2022-04-20,2022,Europe,Tesla,PHEV,919
2022-04-20,2022,China,Volkswagen,BEV,318
2022-04-20,2022,Rest of World,Hyundai,BEV,81
2022-04-21,2022,China,Tesla,BEV,261
2022-04-21,2022,China,NIO,BEV,600
2022-04-21,2022,China,Hyundai,PHEV,89
2022-04-21,2022,North America,Hyundai,BEV,286
2022-04-21,2022,China,Hyundai,BEV,253
2022-04-22,2022,North America,Rivian,BEV,269
2022-04-22,2022,Europe,Volkswagen,BEV,720
2022-04-22,2022,Europe,Volkswagen,BEV,411
2022-04-22,2022,Europe,BYD,PHEV,220
2022-04-22,2022,Europe,Rivian,PHEV,204
2022-04-23,2022,Europe,General Motors,PHEV,353
2022-04-24,2022,China,Volkswagen,PHEV,73
2022-04-24,2022,Europe,Tesla,PHEV,183
2022-04-24,2022,North America,NIO,PHEV,212
2022-04-25,2022,Europe,Ford,BEV,661
2022-04-25,2022,China,Tesla,BEV,375
2022-04-25,2022,Rest of World,Others,PHEV,253
2022-04-26,2022,China,Others,BEV,245
2022-04-26,2022,Europe,Rivian,BEV,245
2022-04-26,2022,China,Hyundai,BEV,400
2022-04-26,2022,Europe,BYD,BEV,326
2022-04-28,2022,North America,Others,PHEV,65
2022-04-28,2022,China,BYD,BEV,269
2022-04-28,2022,China,Volkswagen,BEV,106
2022-04-29,2022,China,Rivian,BEV,302
2022-04-29,2022,China,Hyundai,BEV,335
2022-04-29,2022,China,NIO,BEV,73
2022-04-29,2022,China,Volkswagen,BEV,122
2022-04-29,2022,North America,General Motors,BEV,220
2022-04-30,2022,Europe,Ford,PHEV,338
2022-04-30,2022,North America,BYD,BEV,114
2022-05-01,2022,Rest of World,General Motors,BEV,106
2022-05-01,2022,China,General Motors,PHEV,261
2022-05-01,2022,China,Rivian,BEV,318
2022-05-02,2022,North America,Rivian,PHEV,441
2022-05-03,2022,China,Ford,BEV,294
2022-05-03,2022,Europe,NIO,BEV,294
2022-05-03,2022,China,Volkswagen,BEV,40
2022-05-04,2022,Europe,Others,BEV,253
2022-05-05,2022,North America,Others,BEV,400
2022-05-05,2022,Europe,Hyundai,BEV,326
2022-05-05,2022,China,Tesla,PHEV,155
2022-05-05,2022,China,General Motors,PHEV,65
2022-05-06,2022,North America,Rivian,BEV,61
2022-05-07,2022,North America,Ford,PHEV,617
2022-05-08,2022,China,Others,BEV,277
2022-05-09,2022,Europe,Tesla,BEV,960
2022-05-09,2022,China,General Motors,BEV,269
2022-05-10,2022,North America,Tesla,PHEV,633
2022-05-10,2022,North America,Rivian,PHEV,330
2022-05-10,2022,China,Others,PHEV,65
2022-05-10,2022,Europe,NIO,BEV,220
2022-05-10,2022,Rest of World,Rivian,BEV,302
2022-05-10,2022,Europe,BYD,BEV,253
2022-05-11,2022,China,NIO,BEV,306
2022-05-11,2022,Europe,NIO,PHEV,187
2022-05-13,2022,Rest of World,NIO,BEV,392
2022-05-14,2022,Rest of World,General Motors,BEV,326
2022-05-14,2022,North America,Hyundai,PHEV,269
2022-05-15,2022,Europe,General Motors,BEV,279
2022-05-16,2022,China,Hyundai,BEV,49
2022-05-16,2022,Europe,BYD,BEV,122
2022-05-17,2022,Europe,General Motors,BEV,661
2022-05-17,2022,North America,Rivian,BEV,257
2022-05-17,2022,Europe,Others,BEV,65
2022-05-18,2022,China,NIO,BEV,110
2022-05-18,2022,North America,NIO,PHEV,171
2022-05-19,2022,Europe,Hyundai,PHEV,65
2022-05-19,2022,China,Others,BEV,228
2022-05-20,2022,Rest of World,Volkswagen,BEV,171
2022-05-20,2022,Europe,Ford,PHEV,558
2022-05-20,2022,China,NIO,BEV,576
2022-05-21,2022,Europe,Ford,BEV,426
2022-05-23,2022,North America,Ford,BEV,676
2022-05-23,2022,North America,Ford,BEV,514
2022-05-23,2022,Europe,Ford,BEV,706
2022-05-24,2022,China,Rivian,BEV,261
2022-05-24,2022,Europe,BYD,BEV,228
2022-05-24,2022,North America,Rivian,BEV,453
2022-05-25,2022,North America,Rivian,BEV,588
2022-05-25,2022,Europe,Hyundai,BEV,57
2022-05-26,2022,Europe,Hyundai,BEV,220
2022-05-27,2022,Europe,Others,BEV,335
2022-05-27,2022,China,Volkswagen,BEV,318
2022-05-27,2022,North America,Ford,BEV,573
2022-05-28,2022,North America,Others,PHEV,245
2022-05-28,2022,Europe,Tesla,BEV,347
2022-05-29,2022,China,Ford,BEV,130
2022-05-29,2022,China,Hyundai,BEV,343
2022-05-29,2022,Europe,Tesla,BEV,633
2022-05-29,2022,China,General Motors,BEV,89
2022-05-30,2022,China,Ford,BEV,302
2022-05-31,2022,China,General Motors,BEV,253
2022-05-31,2022,Europe,Rivian,BEV,212
2022-06-01,2022,Europe,Ford,PHEV,441
2022-06-01,2022,China,BYD,PHEV,760
2022-06-01,2022,China,Volkswagen,BEV,89
2022-06-01,2022,North America,Hyundai,BEV,400
2022-06-01,2022,North America,Rivian,PHEV,122
2022-06-01,2022,North America,Ford,BEV,603
2022-06-01,2022,Europe,BYD,PHEV,228
2022-06-01,2022,Europe,Rivian,BEV,40
2022-06-01,2022,China,Volkswagen,BEV,351
2022-06-01,2022,Europe,Rivian,BEV,114
2022-06-02,2022,China,Tesla,BEV,302
2022-06-02,2022,China,Tesla,BEV,269
2022-06-03,2022,China,Hyundai,BEV,204
2022-06-03,2022,North America,Hyundai,BEV,57
2022-06-03,2022,North America,General Motors,BEV,279
2022-06-03,2022,North America,Hyundai,PHEV,343
2022-06-04,2022,Europe,Ford,BEV,588
2022-06-04,2022,North America,Hyundai,BEV,155
2022-06-04,2022,China,Others,BEV,245
2022-06-05,2022,Europe,Tesla,BEV,1001
2022-06-05,2022,China,NIO,BEV,257
2022-06-06,2022,North America,Ford,BEV,397
2022-06-06,2022,Europe,BYD,PHEV,204
2022-06-06,2022,China,Ford,PHEV,73
2022-06-06,2022,North America,Ford,BEV,603
2022-06-06,2022,Europe,NIO,BEV,294
2022-06-07,2022,China,Volkswagen,BEV,204
2022-06-08,2022,China,Tesla,BEV,236
2022-06-09,2022,North America,Ford,BEV,279
2022-06-09,2022,North America,Volkswagen,PHEV,676
2022-06-10,2022,Rest of World,Ford,BEV,204
2022-06-10,2022,China,BYD,BEV,686
2022-06-10,2022,Europe,Volkswagen,BEV,603
2022-06-12,2022,China,Rivian,BEV,49
2022-06-12,2022,Europe,Hyundai,BEV,367
2022-06-12,2022,Europe,Rivian,BEV,49
2022-06-12,2022,China,Ford,BEV,245
2022-06-12,2022,North America,Ford,BEV,706
2022-06-13,2022,North America,Volkswagen,BEV,88
2022-06-13,2022,Rest of World,BYD,BEV,294
2022-06-14,2022,North America,Hyundai,BEV,138
2022-06-14,2022,China,General Motors,PHEV,130
2022-06-14,2022,China,General Motors,BEV,73
2022-06-15,2022,China,Tesla,BEV,212
2022-06-16,2022,China,Ford,BEV,65
2022-06-16,2022,Europe,General Motors,BEV,220
2022-06-16,2022,North America,BYD,BEV,367
2022-06-17,2022,North America,BYD,BEV,228
2022-06-18,2022,Europe,Volkswagen,BEV,308
2022-06-18,2022,Europe,Rivian,BEV,65
2022-06-19,2022,Europe,General Motors,BEV,88
2022-06-19,2022,China,NIO,BEV,514
2022-06-20,2022,China,Tesla,BEV,57
2022-06-20,2022,Europe,Ford,BEV,88
2022-06-21,2022,China,Tesla,BEV,261
2022-06-22,2022,China,General Motors,BEV,57
2022-06-22,2022,North America,Ford,PHEV,558
2022-06-23,2022,Europe,Others,BEV,57
2022-06-23,2022,China,Tesla,BEV,400
2022-06-24,2022,China,General Motors,BEV,106
2022-06-25,2022,North America,Rivian,BEV,380
2022-06-25,2022,Europe,General Motors,BEV,603
2022-06-26,2022,China,Volkswagen,BEV,122
2022-06-26,2022,Rest of World,Ford,BEV,277
2022-06-27,2022,Europe,Others,BEV,253
2022-06-27,2022,Europe,General Motors,BEV,603
2022-06-27,2022,China,Volkswagen,BEV,147
2022-06-28,2022,North America,Tesla,BEV,612
2022-06-28,2022,China,Ford,PHEV,89
2022-06-28,2022,Europe,General Motors,PHEV,603
2022-06-29,2022,North America,Hyundai,BEV,310
2022-06-30,2022,North America,Rivian,BEV,527
2022-06-30,2022,China,Hyundai,PHEV,236
2022-07-01,2022,Europe,BYD,PHEV,245
2022-07-01,2022,Europe,Ford,PHEV,176
2022-07-01,2022,China,Tesla,BEV,57
2022-07-01,2022,North America,Rivian,PHEV,110
2022-07-02,2022,China,Tesla,PHEV,253
2022-07-03,2022,North America,General Motors,BEV,426
2022-07-03,2022,Europe,Hyundai,BEV,57
2022-07-04,2022,China,Tesla,BEV,269
2022-07-04,2022,North America,NIO,BEV,204
2022-07-04,2022,China,Tesla,BEV,155
2022-07-04,2022,China,Rivian,BEV,171
2022-07-05,2022,Rest of World,NIO,PHEV,138
2022-07-06,2022,China,Volkswagen,BEV,81
2022-07-06,2022,Europe,General Motors,BEV,73
2022-07-07,2022,China,General Motors,BEV,294
2022-07-08,2022,Europe,Others,BEV,196
2022-07-08,2022,China,Tesla,PHEV,343
2022-07-08,2022,North America,NIO,BEV,106
2022-07-08,2022,China,Hyundai,PHEV,212
2022-07-08,2022,China,NIO,BEV,392
2022-07-08,2022,China,NIO,BEV,563
2022-07-09,2022,China,General Motors,PHEV,400
2022-07-09,2022,China,Ford,BEV,212
2022-07-09,2022,China,General Motors,BEV,106
2022-07-10,2022,China,Rivian,BEV,196
2022-07-10,2022,North America,NIO,BEV,384
2022-07-10,2022,North America,NIO,BEV,163
2022-07-11,2022,North America,BYD,PHEV,196
2022-07-12,2022,China,Ford,PHEV,228
2022-07-12,2022,China,NIO,BEV,490
2022-07-12,2022,China,Volkswagen,BEV,228
2022-07-12,2022,North America,Hyundai,BEV,384
2022-07-13,2022,China,Rivian,BEV,196
2022-07-13,2022,Europe,Others,BEV,220
2022-07-13,2022,China,Others,PHEV,326
2022-07-15,2022,Europe,BYD,BEV,261
2022-07-17,2022,China,NIO,PHEV,588
2022-07-19,2022,Rest of World,General Motors,BEV,147
2022-07-19,2022,China,Rivian,BEV,171
2022-07-19,2022,Europe,Volkswagen,BEV,205
2022-07-19,2022,Europe,Others,BEV,351
2022-07-19,2022,China,General Motors,BEV,318
2022-07-20,2022,China,Others,PHEV,294
2022-07-20,2022,Europe,Others,BEV,106
2022-07-21,2022,China,NIO,PHEV,281
2022-07-22,2022,North America,Hyundai,BEV,65
2022-07-22,2022,North America,Hyundai,BEV,57
2022-07-23,2022,Europe,General Motors,BEV,456
2022-07-23,2022,China,Ford,BEV,155
2022-07-24,2022,Europe,Ford,PHEV,73
2022-07-24,2022,China,BYD,BEV,1103
2022-07-24,2022,China,Others,BEV,294
2022-07-24,2022,Rest of World,Others,BEV,73
2022-07-24,2022,China,Ford,PHEV,359
2022-07-25,2022,China,Ford,BEV,261
2022-07-25,2022,Europe,Rivian,PHEV,163
2022-07-26,2022,China,Others,BEV,261
2022-07-26,2022,North America,Others,PHEV,155
2022-07-26,2022,Europe,Tesla,PHEV,245
2022-07-27,2022,Europe,Tesla,PHEV,224
2022-07-27,2022,North America,BYD,BEV,163
2022-07-28,2022,China,Hyundai,BEV,171
2022-07-29,2022,Europe,Others,BEV,400
2022-07-30,2022,China,Ford,BEV,277
2022-07-30,2022,China,Volkswagen,BEV,65
2022-07-31,2022,Europe,Rivian,PHEV,261
2022-07-31,2022,China,Others,PHEV,236
2022-07-31,2022,China,BYD,BEV,588
2022-07-31,2022,North America,Rivian,BEV,183
2022-08-01,2022,China,Ford,PHEV,343
2022-08-04,2022,Europe,General Motors,BEV,485
2022-08-04,2022,China,Tesla,BEV,392
2022-08-04,2022,Europe,Rivian,BEV,187
2022-08-05,2022,China,Others,BEV,57
2022-08-05,2022,China,Volkswagen,BEV,106
2022-08-05,2022,North America,Volkswagen,BEV,441
2022-08-05,2022,North America,General Motors,BEV,294
2022-08-05,2022,North America,NIO,BEV,171
2022-08-05,2022,North America,Tesla,PHEV,449
2022-08-05,2022,China,BYD,BEV,1078
2022-08-05,2022,China,Hyundai,BEV,171
2022-08-05,2022,Europe,General Motors,PHEV,661
2022-08-06,2022,North America,BYD,BEV,367
2022-08-06,2022,Europe,Others,BEV,57
2022-08-06,2022,China,Rivian,PHEV,359
2022-08-06,2022,China,Tesla,BEV,253
2022-08-06,2022,China,Ford,BEV,196
2022-08-07,2022,China,Others,BEV,310
2022-08-07,2022,Europe,General Motors,BEV,102
2022-08-08,2022,China,BYD,BEV,1078
2022-08-08,2022,North America,Ford,BEV,661
2022-08-09,2022,China,Hyundai,BEV,49
2022-08-09,2022,Europe,Others,BEV,204
2022-08-10,2022,China,Volkswagen,PHEV,294
2022-08-11,2022,North America,Others,BEV,73
2022-08-11,2022,North America,Volkswagen,BEV,676
2022-08-11,2022,North America,Ford,BEV,161
2022-08-11,2022,Europe,Others,BEV,106
2022-08-11,2022,Europe,General Motors,BEV,485
2022-08-12,2022,China,Rivian,BEV,277
2022-08-12,2022,China,Volkswagen,BEV,98
2022-08-12,2022,China,BYD,PHEV,563
2022-08-13,2022,Europe,Tesla,BEV,204
2022-08-13,2022,Europe,NIO,BEV,57
2022-08-14,2022,China,General Motors,PHEV,294
2022-08-14,2022,China,NIO,BEV,539
2022-08-14,2022,China,Hyundai,BEV,40
2022-08-15,2022,Europe,Volkswagen,BEV,191
2022-08-15,2022,China,Tesla,BEV,343
2022-08-15,2022,Europe,Others,PHEV,351
2022-08-16,2022,Europe,General Motors,BEV,661
2022-08-16,2022,North America,Rivian,PHEV,367
2022-08-17,2022,China,BYD,BEV,710
2022-08-17,2022,China,Tesla,BEV,286
2022-08-17,2022,Rest of World,Volkswagen,BEV,318
2022-08-17,2022,China,BYD,BEV,858
2022-08-18,2022,China,Others,PHEV,294
2022-08-18,2022,Europe,Others,BEV,375
2022-08-18,2022,North America,Volkswagen,BEV,720
2022-08-19,2022,China,Volkswagen,BEV,269
2022-08-20,2022,North America,Others,BEV,138
2022-08-21,2022,North America,BYD,BEV,40
2022-08-22,2022,China,Tesla,PHEV,302
2022-08-22,2022,China,BYD,PHEV,392
2022-08-23,2022,North America,Others,BEV,343
2022-08-23,2022,North America,Hyundai,BEV,367
2022-08-23,2022,China,Rivian,BEV,261
2022-08-24,2022,Europe,Volkswagen,BEV,323
2022-08-25,2022,China,Others,PHEV,81
2022-08-25,2022,North America,BYD,BEV,359
2022-08-27,2022,Europe,Tesla,BEV,633
2022-08-27,2022,China,NIO,BEV,576
2022-08-27,2022,North America,Volkswagen,BEV,132
2022-08-27,2022,Rest of World,Rivian,BEV,294
2022-08-28,2022,China,Hyundai,PHEV,326
2022-08-28,2022,China,NIO,BEV,208
2022-08-28,2022,North America,BYD,BEV,343
2022-08-28,2022,North America,Others,BEV,326
2022-08-29,2022,Europe,Hyundai,PHEV,171
2022-08-29,2022,North America,BYD,PHEV,392
2022-08-29,2022,Europe,NIO,BEV,228
2022-08-30,2022,China,Hyundai,BEV,335
